scenario,method,repetition,seed,truth,estimate,se,ci_low,ci_high
weak_overlap,naive,74,2100,2000.0,4428.3425667609245,148.3291262345135,4137.617479341278,4719.067654180571
weak_overlap,linear,74,2100,2000.0,3314.589571621106,223.94682032416748,2875.653803785738,3753.5253394564743
weak_overlap,hgb,74,2100,2000.0,2398.570009172575,336.7402397150055,1738.559139331164,3058.5808790139854
weak_overlap,naive,75,2101,2000.0,4104.040688493367,153.15612644323613,3803.8546806646245,4404.22669632211
weak_overlap,linear,75,2101,2000.0,2978.211021839928,317.69429215633176,2355.530209213518,3600.891834466338
weak_overlap,hgb,75,2101,2000.0,2083.930046739272,293.0854157847131,1509.4826318012342,2658.3774616773094
weak_overlap,naive,76,2102,2000.0,4601.27607799376,148.35673555548433,4310.49687630501,4892.0552796825095
weak_overlap,linear,76,2102,2000.0,3033.2932411832244,217.3873748232151,2607.2139865297227,3459.372495836726
weak_overlap,hgb,76,2102,2000.0,2563.5579907472697,276.6693826864302,2021.2860006818664,3105.829980812673
weak_overlap,naive,77,2103,2000.0,4172.4607777658375,158.26405605148284,3862.2632279049312,4482.658327626744
weak_overlap,linear,77,2103,2000.0,2601.8821051581663,257.5968383442519,2096.9923020034325,3106.7719083129
weak_overlap,hgb,77,2103,2000.0,2454.8953835411,311.9618801340199,1843.4500984784208,3066.340668603779
weak_overlap,naive,78,2104,2000.0,4433.8875404352075,144.62498041420454,4150.422578823366,4717.352502047049
weak_overlap,linear,78,2104,2000.0,3208.558891680467,201.0788097670956,2814.4444245369596,3602.673358823974
weak_overlap,hgb,78,2104,2000.0,2964.5041934944124,186.3880927600244,2599.1835316847646,3329.8248553040603
weak_overlap,naive,79,2105,2000.0,4388.891123019509,149.97147489621116,4094.9470322229354,4682.835213816083
weak_overlap,linear,79,2105,2000.0,3240.406761267143,309.6761255385874,2633.4415552115115,3847.3719673227743
weak_overlap,hgb,79,2105,2000.0,2681.91741481192,219.78198912310168,2251.1447161306405,3112.6901134931995
weak_overlap,naive,80,2106,2000.0,4460.094652108436,154.29036462854594,4157.685537436486,4762.503766780386
weak_overlap,linear,80,2106,2000.0,3077.037426155601,287.79331275597366,2512.9625331538928,3641.1123191573097
weak_overlap,hgb,80,2106,2000.0,2589.6485148822017,374.1853084038106,1856.2453104107328,3323.0517193536707
weak_overlap,naive,81,2107,2000.0,4711.232734031166,154.83166677776543,4407.762667146746,5014.702800915586
weak_overlap,linear,81,2107,2000.0,3266.471911597936,168.29066004233061,2936.622217914968,3596.321605280904
weak_overlap,hgb,81,2107,2000.0,2763.1391397784405,186.7576407550867,2397.0941638984705,3129.1841156584105
weak_overlap,naive,82,2108,2000.0,4656.735421463478,150.1211846905937,4362.497899469914,4950.972943457042
weak_overlap,linear,82,2108,2000.0,3330.393358656221,203.1812288679544,2932.158150075031,3728.6285672374115
weak_overlap,hgb,82,2108,2000.0,2533.217253208514,365.13605738827863,1817.550580727488,3248.8839256895403
weak_overlap,naive,83,2109,2000.0,4394.154111739097,153.19031093521926,4093.9011023060675,4694.407121172127
weak_overlap,linear,83,2109,2000.0,3574.9102340728346,628.5625543653584,2342.927627516732,4806.892840628937
weak_overlap,hgb,83,2109,2000.0,2270.247487909281,363.4624509524969,1557.8610840423871,2982.633891776175
weak_overlap,naive,84,2110,2000.0,4308.831455799241,152.94678564167174,4009.0557559415643,4608.607155656918
weak_overlap,linear,84,2110,2000.0,2996.8056027455186,178.9249565157022,2646.112687974742,3347.498517516295
weak_overlap,hgb,84,2110,2000.0,2386.8634284712657,241.3942794857162,1913.730640679262,2859.9962162632696
weak_overlap,naive,85,2111,2000.0,4473.837405688061,150.10762285764508,4179.6264648870765,4768.048346489046
weak_overlap,linear,85,2111,2000.0,2964.999451031869,188.34681854498078,2595.8396866837065,3334.159215380031
weak_overlap,hgb,85,2111,2000.0,2846.2417247617827,211.33094938377073,2432.033063969592,3260.4503855539733
weak_overlap,naive,86,2112,2000.0,4489.869905327951,150.20641495817122,4195.465332009935,4784.274478645966
weak_overlap,linear,86,2112,2000.0,3504.2064140767484,247.8278489633169,3018.463830108647,3989.9489980448498
weak_overlap,hgb,86,2112,2000.0,2800.1998487799183,229.16780384039154,2351.030953252751,3249.3687443070858
weak_overlap,naive,87,2113,2000.0,4607.747043215224,154.51850175146612,4304.89077978235,4910.603306648098
weak_overlap,linear,87,2113,2000.0,3323.567515218477,235.67720501752785,2861.6401933841225,3785.494837052832
weak_overlap,hgb,87,2113,2000.0,2210.89548823719,352.52383966026576,1519.9487625030692,2901.8422139713107
weak_overlap,naive,88,2114,2000.0,4506.209479809417,149.38751929457314,4213.409941992053,4799.00901762678
weak_overlap,linear,88,2114,2000.0,3689.731869561883,259.5300156132858,3181.0530389598425,4198.410700163923
weak_overlap,hgb,88,2114,2000.0,3379.306951622115,220.82157245872526,2946.4966696030133,3812.1172336412164
weak_overlap,naive,89,2115,2000.0,4141.517570816677,146.68176774945397,3854.0213060277474,4429.013835605607
weak_overlap,linear,89,2115,2000.0,2641.769481992637,204.5575631926379,2240.8366581350665,3042.7023058502073
weak_overlap,hgb,89,2115,2000.0,2263.5625638974107,335.07710102951796,1606.8114458795553,2920.313681915266
weak_overlap,naive,90,2116,2000.0,4393.9523109744605,153.4765480815129,4093.138276734695,4694.766345214226
weak_overlap,linear,90,2116,2000.0,3327.329614224431,213.26710523998838,2909.326087954054,3745.3331404948085
weak_overlap,hgb,90,2116,2000.0,2152.8317337000976,374.1944735004829,1419.4105656391512,2886.252901761044
weak_overlap,naive,91,2117,2000.0,4386.808517805312,146.70100574029917,4099.274546554325,4674.342489056298
weak_overlap,linear,91,2117,2000.0,2912.8012599877643,216.7081612379435,2488.053263961395,3337.549256014134
weak_overlap,hgb,91,2117,2000.0,2203.241640700479,312.2324422503641,1591.2660538897653,2815.2172275111925
weak_overlap,naive,92,2118,2000.0,4607.114997492396,148.0838480280189,4316.870655357478,4897.359339627313
weak_overlap,linear,92,2118,2000.0,3284.3294722698306,295.70417919277367,2704.7492810519943,3863.909663487667
weak_overlap,hgb,92,2118,2000.0,2553.3072900100424,276.07745218145186,2012.1954837343967,3094.4190962856883
weak_overlap,naive,93,2119,2000.0,4716.226372274365,149.50729616762652,4423.192071785817,5009.260672762913
weak_overlap,linear,93,2119,2000.0,4143.185786882829,1209.26375934963,1773.0288185575546,6513.342755208104
weak_overlap,hgb,93,2119,2000.0,2560.6474990321385,278.64102893783985,2014.5110823139726,3106.7839157503045
weak_overlap,naive,94,2120,2000.0,4490.700542487882,156.50004474843433,4183.96045478095,4797.440630194813
weak_overlap,linear,94,2120,2000.0,3021.1558277682807,179.2366777039443,2669.85193946855,3372.4597160680114
weak_overlap,hgb,94,2120,2000.0,2387.2560976032128,284.1318056864749,1830.357758457722,2944.1544367487036
weak_overlap,naive,95,2121,2000.0,4470.3023088583195,148.51659151683808,4179.209789485317,4761.394828231322
weak_overlap,linear,95,2121,2000.0,3228.3389315861477,339.9454856675859,2562.0457796776795,3894.632083494616
weak_overlap,hgb,95,2121,2000.0,2660.103811070344,222.8017581691961,2223.4123650587194,3096.7952570819684
weak_overlap,naive,96,2122,2000.0,4619.842027547367,152.3053523070089,4321.32353702563,4918.360518069105
weak_overlap,linear,96,2122,2000.0,3252.200754933382,211.99506035961215,2836.690436628542,3667.711073238222
weak_overlap,hgb,96,2122,2000.0,2302.1104478437455,289.0741316543276,1735.5251498012635,2868.6957458862275
weak_overlap,naive,97,2123,2000.0,4605.328062122063,147.64015000985563,4315.953368102746,4894.70275614138
weak_overlap,linear,97,2123,2000.0,3645.6859023074107,366.89548062687663,2926.5707602787325,4364.801044336089
weak_overlap,hgb,97,2123,2000.0,3179.8981177873284,355.56982844809824,2482.981254029056,3876.814981545601
weak_overlap,naive,98,2124,2000.0,4521.052228459041,157.23435846996244,4212.872885857914,4829.231571060167
weak_overlap,linear,98,2124,2000.0,3057.3920434817182,222.04126045806754,2622.1911729839057,3492.5929139795307
weak_overlap,hgb,98,2124,2000.0,2517.645678612087,228.57087056329772,2069.6467723080236,2965.6445849161505
weak_overlap,naive,99,2125,2000.0,4600.68766367833,152.49049591688856,4301.806291681229,4899.569035675431
weak_overlap,linear,99,2125,2000.0,3371.072615735165,301.6865931297138,2779.766893200926,3962.378338269404
weak_overlap,hgb,99,2125,2000.0,2864.3526627587685,268.8659752721367,2337.3753512253807,3391.3299742921563
hidden_confounding,naive,0,2026,2000.0,4972.799317115869,192.22061775838125,4596.0469063094415,5349.551727922296
hidden_confounding,linear,0,2026,2000.0,4275.907743241649,192.06406625085637,3899.4621733899703,4652.353313093327
hidden_confounding,hgb,0,2026,2000.0,3696.992052775396,240.1654261011451,3226.2678176171516,4167.71628793364
hidden_confounding,naive,1,2027,2000.0,4759.941983378381,187.941233952403,4391.577164831671,5128.306801925091
hidden_confounding,linear,1,2027,2000.0,4278.556166976684,186.80223103801174,3912.4237941421807,4644.688539811187
hidden_confounding,hgb,1,2027,2000.0,3828.4261199771113,240.73441508098426,3356.5866664183823,4300.26557353584
hidden_confounding,naive,2,2028,2000.0,4211.662630674569,185.82095327108894,3847.4535622632347,4575.871699085904
hidden_confounding,linear,2,2028,2000.0,3545.8235330451635,198.1110846398802,3157.5258071509984,3934.1212589393285
hidden_confounding,hgb,2,2028,2000.0,3171.4965640377272,358.0658492170268,2469.6874995723547,3873.3056285031
hidden_confounding,naive,3,2029,2000.0,4522.833568160207,189.43290219964942,4151.545079848894,4894.1220564715195
hidden_confounding,linear,3,2029,2000.0,3842.823518528603,187.47821462467346,3475.366217864243,4210.2808191929635
hidden_confounding,hgb,3,2029,2000.0,3560.120683128838,209.70555403118902,3149.097797227708,3971.1435690299686
hidden_confounding,naive,4,2030,2000.0,4795.307271908529,186.73979073550564,4429.297282066938,5161.31726175012
hidden_confounding,linear,4,2030,2000.0,4274.702162524024,184.02345792011064,3914.016185000607,4635.388140047441
hidden_confounding,hgb,4,2030,2000.0,3846.432090014611,219.49358226828073,3416.2246687687807,4276.639511260441
hidden_confounding,naive,5,2031,2000.0,4631.66091615236,181.43373393219673,4276.0507976452545,4987.271034659466
hidden_confounding,linear,5,2031,2000.0,4198.29381938041,179.37389265014315,3846.72098978613,4549.866648974691
hidden_confounding,hgb,5,2031,2000.0,3698.558588511949,228.87534112606104,3249.9629199048695,4147.154257119028
hidden_confounding,naive,6,2032,2000.0,4786.504980688938,183.43328598492403,4426.9757401584875,5146.034221219389
hidden_confounding,linear,6,2032,2000.0,4219.309609469345,212.99961692274616,3801.830360300762,4636.788858637927
hidden_confounding,hgb,6,2032,2000.0,3649.493183622795,270.5007851045493,3119.3116448178785,4179.6747224277115
hidden_confounding,naive,7,2033,2000.0,4856.640595684912,185.87860262267142,4492.318534544476,5220.962656825348
hidden_confounding,linear,7,2033,2000.0,4249.511376180454,192.23351384509684,3872.7336890440642,4626.289063316844
hidden_confounding,hgb,7,2033,2000.0,3778.2029896156305,224.2704761869732,3338.632856289163,4217.773122942098
hidden_confounding,naive,8,2034,2000.0,4680.635810042058,190.4989773901277,4307.257814357408,5054.013805726709
hidden_confounding,linear,8,2034,2000.0,4194.71109548462,190.01434132122066,3822.2829864950277,4567.139204474212
hidden_confounding,hgb,8,2034,2000.0,3791.738471986768,229.80320417517154,3341.324191803432,4242.152752170105
hidden_confounding,naive,9,2035,2000.0,5117.396537898538,182.6112273671742,4759.478532258876,5475.314543538199
hidden_confounding,linear,9,2035,2000.0,4579.587778471159,189.48710241949834,4208.193057728942,4950.982499213376
hidden_confounding,hgb,9,2035,2000.0,3913.5400919626704,235.37322895211204,3452.208563216531,4374.87162070881
hidden_confounding,naive,10,2036,2000.0,4871.8820245023035,189.2565154122684,4500.939254294258,5242.824794710349
hidden_confounding,linear,10,2036,2000.0,4212.254068499205,190.86733935840024,3838.15408335674,4586.354053641669
hidden_confounding,hgb,10,2036,2000.0,3624.8768428095373,257.77037590311227,3119.6469060394375,4130.106779579637
hidden_confounding,naive,11,2037,2000.0,4511.14967746628,183.35696525628202,4151.7700255639675,4870.529329368593
hidden_confounding,linear,11,2037,2000.0,4147.930968506149,177.74060641876372,3799.559379925372,4496.302557086926
hidden_confounding,hgb,11,2037,2000.0,3642.369245953435,261.2528608544772,3130.3136386786596,4154.42485322821
hidden_confounding,naive,12,2038,2000.0,4809.919081844917,182.627388033062,4451.969401300115,5167.8687623897185
hidden_confounding,linear,12,2038,2000.0,4277.625332012805,176.07128197953156,3932.5256193329233,4622.725044692687
hidden_confounding,hgb,12,2038,2000.0,3798.6424069312643,222.38371353525767,3362.770328402159,4234.5144854603695
hidden_confounding,naive,13,2039,2000.0,4698.82666658026,177.81041708441853,4350.3182490948,5047.33508406572
hidden_confounding,linear,13,2039,2000.0,4195.713193884837,185.93460099809698,3831.281375928567,4560.145011841107
hidden_confounding,hgb,13,2039,2000.0,3942.88932471484,216.2539835773645,3519.0315169032056,4366.747132526474
hidden_confounding,naive,14,2040,2000.0,4717.798842265458,184.4451055842607,4356.286435320307,5079.311249210609
hidden_confounding,linear,14,2040,2000.0,4302.749259110684,193.1402213856054,3924.194425194897,4681.304093026471
hidden_confounding,hgb,14,2040,2000.0,3882.2340885801286,210.71160488016008,3469.239343015015,4295.228834145242
hidden_confounding,naive,15,2041,2000.0,4430.337768690279,181.91347364235634,4073.7873603512603,4786.888177029297
hidden_confounding,linear,15,2041,2000.0,3916.5879104044943,174.96241938467747,3573.6615684105263,4259.514252398462
hidden_confounding,hgb,15,2041,2000.0,3609.9794790167653,210.82728242334738,3196.7580054670043,4023.200952566526
hidden_confounding,naive,16,2042,2000.0,4904.7920837460515,185.8838266689292,4540.45978347495,5269.124384017153
hidden_confounding,linear,16,2042,2000.0,4309.258032835008,199.0467161008267,3919.1264692773875,4699.389596392628
hidden_confounding,hgb,16,2042,2000.0,3825.817178302363,247.45599993635173,3340.8034184271137,4310.830938177613
hidden_confounding,naive,17,2043,2000.0,4852.876025154592,182.51563992203322,4495.145370907407,5210.606679401777
hidden_confounding,linear,17,2043,2000.0,4284.304846236341,203.4970468923076,3885.4506343274184,4683.159058145264
hidden_confounding,hgb,17,2043,2000.0,4037.4083840471926,254.62132571436044,3538.350585647046,4536.466182447339
hidden_confounding,naive,18,2044,2000.0,4940.828192664194,187.84076373124944,4572.660295750945,5308.996089577443
hidden_confounding,linear,18,2044,2000.0,4478.749238999548,202.06813751412716,4082.6956894718587,4874.802788527237
hidden_confounding,hgb,18,2044,2000.0,3756.465272706914,239.91782981565586,3286.2263262682286,4226.704219145599
hidden_confounding,naive,19,2045,2000.0,4551.493774936704,195.37017047325486,4168.568240809124,4934.419309064283
hidden_confounding,linear,19,2045,2000.0,4023.330325235264,188.90425047085301,3653.077994312392,4393.582656158136
hidden_confounding,hgb,19,2045,2000.0,3704.624261873832,246.46771429246445,3221.5475418606015,4187.700981887062
hidden_confounding,naive,20,2046,2000.0,4669.673279907333,192.1330161182938,4293.092568315477,5046.253991499189
hidden_confounding,linear,20,2046,2000.0,4130.7800983497555,182.72257322235774,3772.6438548339343,4488.916341865576
hidden_confounding,hgb,20,2046,2000.0,3672.294432451244,216.22219796183163,3248.498924446054,4096.089940456434
hidden_confounding,naive,21,2047,2000.0,4689.781027297244,184.67356707628105,4327.820835827733,5051.741218766754
hidden_confounding,linear,21,2047,2000.0,4196.328572882544,187.6160105178581,3828.601192267542,4564.0559534975455
hidden_confounding,hgb,21,2047,2000.0,3693.457708668938,275.4035735499472,3153.666704511041,4233.248712826834
hidden_confounding,naive,22,2048,2000.0,4735.186882331876,187.91857586347876,4366.8664736394585,5103.507291024294
hidden_confounding,linear,22,2048,2000.0,4243.515704460789,184.53084474621974,3881.835248758198,4605.196160163379
hidden_confounding,hgb,22,2048,2000.0,4183.215013540157,241.45437053939668,3709.9644472829395,4656.465579797375
hidden_confounding,naive,23,2049,2000.0,4799.305879329966,186.0486778180256,4434.650470806636,5163.961287853296
hidden_confounding,linear,23,2049,2000.0,4269.0726510219765,192.82239061071044,3891.1407654249842,4647.004536618969
hidden_confounding,hgb,23,2049,2000.0,3892.3113961453964,270.01564971405884,3363.0807227058413,4421.542069584952
hidden_confounding,naive,24,2050,2000.0,4653.422036465141,192.4285983342181,4276.261983730074,5030.582089200208
hidden_confounding,linear,24,2050,2000.0,4145.609220640556,198.5178733898368,3756.5141887964755,4534.704252484636
hidden_confounding,hgb,24,2050,2000.0,3755.862489038117,212.74657077005463,3338.87921032881,4172.845767747424
hidden_confounding,naive,25,2051,2000.0,4522.579013291729,182.23803600569826,4165.392462720561,4879.765563862898
hidden_confounding,linear,25,2051,2000.0,4057.0636190237374,184.92272109474888,3694.6150856780296,4419.512152369445
hidden_confounding,hgb,25,2051,2000.0,3883.5516594102755,218.89623211826844,3454.515044458469,4312.588274362081
hidden_confounding,naive,26,2052,2000.0,4851.763031371893,186.39977961684673,4486.4194633228735,5217.106599420912
hidden_confounding,linear,26,2052,2000.0,4317.796400135556,198.41139909494723,3928.9100579094593,4706.682742361652
hidden_confounding,hgb,26,2052,2000.0,4157.204406678864,234.37285197719973,3697.8336168035526,4616.575196554176
hidden_confounding,naive,27,2053,2000.0,4432.184724021096,184.97927561005233,4069.625343825394,4794.744104216799
hidden_confounding,linear,27,2053,2000.0,4016.70827722451,188.383516171895,3647.4765855275955,4385.939968921424
hidden_confounding,hgb,27,2053,2000.0,3559.8135314793667,218.05812799925633,3132.419600600824,3987.207462357909
hidden_confounding,naive,28,2054,2000.0,4791.875027364735,179.28039872273106,4440.485445868182,5143.264608861287
hidden_confounding,linear,28,2054,2000.0,4237.981662740725,179.63190883084212,3885.903121432275,4590.060204049176
hidden_confounding,hgb,28,2054,2000.0,4076.387838264885,227.54658347009502,3630.3965346634986,4522.379141866271
hidden_confounding,naive,29,2055,2000.0,4937.364081250935,181.95381742896657,4580.73459909016,5293.993563411709
hidden_confounding,linear,29,2055,2000.0,4484.491265192041,180.28409595124558,4131.1344371276,4837.848093256483
hidden_confounding,hgb,29,2055,2000.0,4420.377819062352,210.49232139896415,4007.812869120382,4832.942769004321
hidden_confounding,naive,30,2056,2000.0,4715.280736865944,189.7551633136395,4343.3606167712105,5087.200856960678
hidden_confounding,linear,30,2056,2000.0,4158.046867686807,188.65844048465718,3788.2763243368786,4527.8174110367345
hidden_confounding,hgb,30,2056,2000.0,3467.7963048369475,290.86423026778544,2897.7024135120882,4037.8901961618067
hidden_confounding,naive,31,2057,2000.0,4566.42849688838,180.5241718148795,4212.601120131217,4920.255873645544
hidden_confounding,linear,31,2057,2000.0,4135.232071776095,177.9590917380055,3786.4322519696043,4484.031891582586
hidden_confounding,hgb,31,2057,2000.0,4010.9967782798453,206.637450384572,3605.987375526084,4416.0061810336065
hidden_confounding,naive,32,2058,2000.0,4713.7108599603525,187.03664933387097,4347.119027265965,5080.30269265474
hidden_confounding,linear,32,2058,2000.0,3979.0553912719365,189.68768523256495,3607.267528216109,4350.843254327764
hidden_confounding,hgb,32,2058,2000.0,3780.9366000293057,249.58345216496434,3291.7530337859757,4270.120166272636
hidden_confounding,naive,33,2059,2000.0,5031.3112385125605,180.90302301765988,4676.741313397947,5385.881163627174
hidden_confounding,linear,33,2059,2000.0,4423.8406799666445,206.62198436180796,4018.861590617501,4828.819769315788
hidden_confounding,hgb,33,2059,2000.0,3915.4407850206503,222.4304534679856,3479.477096223399,4351.404473817902
hidden_confounding,naive,34,2060,2000.0,4956.899696989887,185.01706717341744,4594.266245329989,5319.533148649785
hidden_confounding,linear,34,2060,2000.0,4393.12074042004,192.7423071922565,4015.345818323218,4770.895662516863
hidden_confounding,hgb,34,2060,2000.0,4035.504754600159,212.4248622108005,3619.1520246669897,4451.857484533328
hidden_confounding,naive,35,2061,2000.0,4862.261349721707,182.81003309588831,4503.953684853766,5220.569014589648
hidden_confounding,linear,35,2061,2000.0,4178.829591352804,182.06631077079152,3821.9796222420523,4535.679560463555
hidden_confounding,hgb,35,2061,2000.0,3742.965286707882,235.99910425375708,3280.4070423705184,4205.523531045246
hidden_confounding,naive,36,2062,2000.0,4594.731933129211,183.30727429775672,4235.449675505608,4954.014190752814
hidden_confounding,linear,36,2062,2000.0,4068.7703746087664,191.4828008968811,3693.4640848508793,4444.076664366653
hidden_confounding,hgb,36,2062,2000.0,3889.646703003327,241.36350863485882,3416.5742260790034,4362.71917992765
hidden_confounding,naive,37,2063,2000.0,4625.800177843008,180.165392431443,4272.676008677379,4978.924347008637
hidden_confounding,linear,37,2063,2000.0,4014.176055919087,174.21281604833936,3672.718936464342,4355.633175373832
hidden_confounding,hgb,37,2063,2000.0,3753.3177306220477,207.89318912300124,3345.847079940965,4160.78838130313
hidden_confounding,naive,38,2064,2000.0,4543.92114683267,187.98176501880783,4175.476887395807,4912.365406269533
hidden_confounding,linear,38,2064,2000.0,4056.442795067795,190.60773833656728,3682.851627928123,4430.033962207467
hidden_confounding,hgb,38,2064,2000.0,3875.285111926378,210.83437522726862,3462.049736480931,4288.520487371824
hidden_confounding,naive,39,2065,2000.0,4710.266364973818,189.593782255166,4338.662551753692,5081.8701781939435
hidden_confounding,linear,39,2065,2000.0,4256.92271025362,184.37773584735694,3895.5423479928,4618.303072514439
hidden_confounding,hgb,39,2065,2000.0,4062.290971950939,240.68104725510486,3590.556119330933,4534.025824570945
hidden_confounding,naive,40,2066,2000.0,4876.053891126521,185.86823981412283,4511.75214109084,5240.355641162202
hidden_confounding,linear,40,2066,2000.0,4317.710451972524,190.9950005766527,3943.360250842285,4692.060653102763
hidden_confounding,hgb,40,2066,2000.0,3821.6181697877983,255.83454214331016,3320.1824671869103,4323.053872388686
hidden_confounding,naive,41,2067,2000.0,4597.577878417773,184.67088206464967,4235.6229495710595,4959.532807264486
hidden_confounding,linear,41,2067,2000.0,4137.982402377011,180.23988508025815,3784.7122276197047,4491.252577134316
hidden_confounding,hgb,41,2067,2000.0,3948.9177063898564,214.79429542522746,3527.9208873564107,4369.914525423303
hidden_confounding,naive,42,2068,2000.0,4567.706434678169,188.6222517161433,4198.006821314528,4937.40604804181
hidden_confounding,linear,42,2068,2000.0,3982.115568003973,190.18974988222283,3609.3436582348163,4354.88747777313
hidden_confounding,hgb,42,2068,2000.0,3498.6960923485562,259.7301186428937,2989.625059808485,4007.7671248886277
hidden_confounding,naive,43,2069,2000.0,4601.041994874787,185.99160256104986,4236.498453855129,4965.585535894445
hidden_confounding,linear,43,2069,2000.0,3938.753793264204,187.67768841494637,3570.905523970909,4306.602062557499
hidden_confounding,hgb,43,2069,2000.0,3747.7786843619224,233.64773615821872,3289.8291214918136,4205.728247232031
hidden_confounding,naive,44,2070,2000.0,4486.322590436999,187.189260205416,4119.431640434384,4853.213540439615
hidden_confounding,linear,44,2070,2000.0,3862.0649346715672,200.46485800230383,3469.153812987052,4254.976056356083
hidden_confounding,hgb,44,2070,2000.0,3540.7189600559777,264.90644076067883,3021.5023361650474,4059.935583946908
hidden_confounding,naive,45,2071,2000.0,4661.985768697912,182.62614434272328,4304.038525786174,5019.93301160965
hidden_confounding,linear,45,2071,2000.0,4098.400688547492,193.71786690950114,3718.7136694048695,4478.087707690114
hidden_confounding,hgb,45,2071,2000.0,3719.368330750717,243.74103847613316,3241.635895337496,4197.100766163938
hidden_confounding,naive,46,2072,2000.0,4577.594218799015,183.12177212962624,4218.675545424948,4936.512892173082
hidden_confounding,linear,46,2072,2000.0,4238.541375287121,179.04271946283387,3887.6176451399665,4589.465105434276
hidden_confounding,hgb,46,2072,2000.0,3849.260675736673,204.43683094917674,3448.5644870762867,4249.95686439706
hidden_confounding,naive,47,2073,2000.0,4618.13931218194,185.4646316700099,4254.628634108721,4981.6499902551595
hidden_confounding,linear,47,2073,2000.0,4132.397492291352,190.85645840336718,3758.3188338207524,4506.476150761951
hidden_confounding,hgb,47,2073,2000.0,3842.283038821585,245.52363990494166,3361.056704607899,4323.50937303527
hidden_confounding,naive,48,2074,2000.0,4492.199041372003,184.5399145946899,4130.500808766411,4853.897273977595
hidden_confounding,linear,48,2074,2000.0,4038.250534089404,180.46805268846467,3684.5331508200134,4391.967917358795
hidden_confounding,hgb,48,2074,2000.0,3617.5623961592996,208.63507485547242,3208.6376494425735,4026.4871428760257
hidden_confounding,naive,49,2075,2000.0,4648.638672324812,187.97370896746804,4280.210202748575,5017.06714190105
hidden_confounding,linear,49,2075,2000.0,3973.642919720225,189.94657008941627,3601.3476423449692,4345.938197095481
hidden_confounding,hgb,49,2075,2000.0,3793.5654871452534,234.20034087921604,3334.53281902199,4252.598155268517
hidden_confounding,naive,50,2076,2000.0,4790.89504669521,185.96596904510864,4426.401747366797,5155.388346023623
hidden_confounding,linear,50,2076,2000.0,4336.298579684399,184.69164924059785,3974.302947172827,4698.29421219597
hidden_confounding,hgb,50,2076,2000.0,4213.059305163979,250.0850528491473,3722.89260157965,4703.226008748307
hidden_confounding,naive,51,2077,2000.0,4422.117577210631,187.79658466179723,4054.036271273508,4790.198883147754
hidden_confounding,linear,51,2077,2000.0,3948.4194671693053,191.56825412203332,3572.94568909012,4323.8932452484905
hidden_confounding,hgb,51,2077,2000.0,3613.660529385803,225.1926984839353,3172.28284035729,4055.038218414316
hidden_confounding,naive,52,2078,2000.0,4740.377785800634,195.00582754700915,4358.1663638084965,5122.589207792772
hidden_confounding,linear,52,2078,2000.0,4078.2140772339026,202.78074289615404,3680.763821157441,4475.664333310365
hidden_confounding,hgb,52,2078,2000.0,3816.392804847673,249.49959695583425,3327.3735948142375,4305.412014881108
hidden_confounding,naive,53,2079,2000.0,4539.457092593515,189.6555338852619,4167.7322461784015,4911.181939008628
hidden_confounding,linear,53,2079,2000.0,3875.6762848845665,190.05486532299483,3503.1687488514967,4248.183820917637
hidden_confounding,hgb,53,2079,2000.0,3375.8261873195947,261.8049070378489,2862.688569525411,3888.9638051137786
hidden_confounding,naive,54,2080,2000.0,4729.811306092683,183.75498601056088,4369.651533511983,5089.971078673382
hidden_confounding,linear,54,2080,2000.0,4198.097288059694,188.97827790901994,3827.6998633580147,4568.494712761373
hidden_confounding,hgb,54,2080,2000.0,3832.0303748581355,250.28740684952982,3341.467057433057,4322.593692283214
hidden_confounding,naive,55,2081,2000.0,4798.40909503679,188.56731824819022,4428.8171512703375,5168.001038803242
hidden_confounding,linear,55,2081,2000.0,4386.637926393743,188.79957285612448,4016.590763595739,4756.6850891917475
hidden_confounding,hgb,55,2081,2000.0,3883.4834682152564,255.637425076017,3382.434115066263,4384.53282136425
hidden_confounding,naive,56,2082,2000.0,4745.281270495002,182.88812850338724,4386.820538628363,5103.742002361641
hidden_confounding,linear,56,2082,2000.0,4104.249004743478,183.32361019123783,3744.9347287686514,4463.563280718304
hidden_confounding,hgb,56,2082,2000.0,3842.4753679980977,250.19200665922529,3352.099034946016,4332.851701050179
hidden_confounding,naive,57,2083,2000.0,4726.943688422272,183.67414129117873,4366.942371491562,5086.945005352983
hidden_confounding,linear,57,2083,2000.0,4146.5665568899985,183.42531321571477,3787.0529429871976,4506.080170792799
hidden_confounding,hgb,57,2083,2000.0,3832.909321385439,244.24912436986116,3354.1810376205112,4311.637605150367
hidden_confounding,naive,58,2084,2000.0,4917.717206978275,187.9069570518408,4549.419571156666,5286.014842799883
hidden_confounding,linear,58,2084,2000.0,4190.019180049211,212.43416229797705,3773.6482219451764,4606.390138153246
hidden_confounding,hgb,58,2084,2000.0,3679.5461178034598,244.28675713903257,3200.744073810956,4158.348161795963
hidden_confounding,naive,59,2085,2000.0,4741.345522203943,181.45490265858172,4385.6939129931225,5096.997131414763
hidden_confounding,linear,59,2085,2000.0,4345.062853656602,179.2730483375949,3993.687678914916,4696.438028398288
hidden_confounding,hgb,59,2085,2000.0,3980.866319282911,260.77086193337504,3469.7554298934956,4491.977208672326
